Booking_ID,Customer_ID,Professional_ID,City,Service_Category,Booking_Date,Time_Slot,Service_Price,Distance_km,Response_Time_Min,Service_Duration_Min,Booking_Status,Cancellation_Reason,Customer_Rating,Professional_Rating,Customer_Type,Payment_Method,Booking_Month,Booking_Day,Is_Weekend,Completed_Flag,Cancelled_Flag
B23364,C3424,P431,Delhi,Electrician,2026-06-18 05:17:16.409456,2-4 PM,260,7.91,9.7,65,Completed,None,4.1,4.5,Returning,Debit Card,6,Thursday,False,1,0
B23365,C5521,P773,Mumbai,Salon,2026-06-18 05:27:38.514340,4-6 PM,776,4.37,16.8,47,Completed,None,4.7,4.1,New,Debit Card,6,Thursday,False,1,0
B23366,C3376,P125,Delhi,Plumbing,2026-06-18 05:38:00.619224,8-10 PM,518,4.62,10.1,64,Completed,None,4.4,4.1,Returning,UPI,6,Thursday,False,1,0
B23367,C1453,P745,Nagpur,AC Repair,2026-06-18 05:48:22.724108,6-8 PM,1218,6.91,12.4,70,Completed,None,4.5,4.5,Returning,Credit Card,6,Thursday,False,1,0
B23368,C4459,P968,Hyderabad,Appliance Repair,2026-06-18 05:58:44.828993,4-6 PM,788,3.7,11.5,110,Rescheduled,None,,4.2,New,UPI,6,Thursday,False,0,0
B23369,C4547,P726,Mumbai,Salon,2026-06-18 06:09:06.933877,4-6 PM,899,1.03,10.3,85,Completed,None,4.6,4.5,Returning,Debit Card,6,Thursday,False,1,0
B23370,C2148,P792,Pune,Cleaning,2026-06-18 06:19:29.038761,6-8 PM,826,6.73,10.5,130,Completed,None,4.7,3.7,New,UPI,6,Thursday,False,1,0
B23371,C1522,P461,Bengaluru,Salon,2026-06-18 06:29:51.143645,10-12 PM,888,4.22,4.6,95,Completed,None,4.7,3.9,Returning,Cash,6,Thursday,False,1,0
B23372,C5577,P970,Hyderabad,Plumbing,2026-06-18 06:40:13.248529,10-12 PM,746,2.7,7.1,119,Completed,None,3.8,4.2,Returning,UPI,6,Thursday,False,1,0
B23373,C1121,P758,Mumbai,Cleaning,2026-06-18 06:50:35.353414,4-6 PM,578,14.24,22.7,103,Completed,None,3.8,4.7,Returning,UPI,6,Thursday,False,1,0
B23374,C4618,P459,Pune,Salon,2026-06-18 07:00:57.458298,6-8 PM,963,1.71,12.3,67,Completed,None,4.3,4.1,Returning,UPI,6,Thursday,False,1,0
B23375,C7630,P314,Bengaluru,Plumbing,2026-06-18 07:11:19.563182,2-4 PM,616,1.8,9.3,140,Completed,None,4.7,4.1,Returning,UPI,6,Thursday,False,1,0
B23376,C4722,P176,Delhi,Cleaning,2026-06-18 07:21:41.668066,10-12 PM,710,7.7,10.6,60,Completed,None,4.6,4.4,Returning,UPI,6,Thursday,False,1,0
B23377,C4083,P194,Nagpur,Appliance Repair,2026-06-18 07:32:03.772950,4-6 PM,848,3.66,13.3,134,Completed,None,4.6,4.7,Returning,UPI,6,Thursday,False,1,0
B23378,C6930,P317,Nagpur,AC Repair,2026-06-18 07:42:25.877835,4-6 PM,1349,11.34,14.2,90,Completed,None,4.1,4.5,Returning,Credit Card,6,Thursday,False,1,0
B23379,C7723,P974,Nagpur,AC Repair,2026-06-18 07:52:47.982719,6-8 PM,1100,3.71,8.7,120,Completed,None,4.7,4.3,Returning,UPI,6,Thursday,False,1,0
B23380,C5813,P467,Pune,Salon,2026-06-18 08:03:10.087603,4-6 PM,922,4.55,15.3,95,Completed,None,4.2,4.8,Returning,UPI,6,Thursday,False,1,0
B23381,C4307,P151,Nagpur,Salon,2026-06-18 08:13:32.192487,12-2 PM,1149,6.26,5.8,48,Completed,None,4.0,4.1,New,UPI,6,Thursday,False,1,0
B23382,C4642,P373,Mumbai,AC Repair,2026-06-18 08:23:54.297371,10-12 PM,1133,2.75,6.8,177,Completed,None,4.3,4.3,Returning,UPI,6,Thursday,False,1,0
B23383,C3817,P543,Bengaluru,AC Repair,2026-06-18 08:34:16.402256,8-10 AM,1158,2.63,8.5,103,Rescheduled,None,,4.3,Returning,UPI,6,Thursday,False,0,0
B23384,C8421,P786,Delhi,Cleaning,2026-06-18 08:44:38.507140,2-4 PM,605,6.49,9.3,116,Completed,None,5.0,4.1,Returning,Credit Card,6,Thursday,False,1,0
B23385,C8047,P924,Bengaluru,Electrician,2026-06-18 08:55:00.612024,6-8 PM,724,3.94,15.1,105,Completed,None,4.4,4.4,Returning,Credit Card,6,Thursday,False,1,0
B23386,C9468,P132,Pune,Electrician,2026-06-18 09:05:22.716908,6-8 PM,710,2.75,11.0,93,Completed,None,4.4,3.6,New,Debit Card,6,Thursday,False,1,0
B23387,C6588,P971,Delhi,AC Repair,2026-06-18 09:15:44.821792,8-10 PM,1355,3.07,11.1,77,Completed,None,4.8,4.5,New,Credit Card,6,Thursday,False,1,0
B23388,C8387,P515,Bengaluru,Salon,2026-06-18 09:26:06.926677,8-10 AM,1103,1.59,9.2,70,Completed,None,4.4,4.4,Returning,UPI,6,Thursday,False,1,0
B23389,C4402,P743,Delhi,AC Repair,2026-06-18 09:36:29.031561,10-12 PM,1029,1.74,4.2,131,Completed,None,4.4,4.0,New,UPI,6,Thursday,False,1,0
B23390,C5332,P524,Mumbai,Salon,2026-06-18 09:46:51.136445,4-6 PM,894,6.05,14.3,57,Completed,None,3.9,4.7,Returning,Debit Card,6,Thursday,False,1,0
B23391,C9943,P886,Pune,Cleaning,2026-06-18 09:57:13.241329,4-6 PM,658,4.34,15.4,96,Completed,None,4.4,3.4,Returning,UPI,6,Thursday,False,1,0
B23392,C1164,P106,Bengaluru,Salon,2026-06-18 10:07:35.346213,6-8 PM,784,1.88,10.8,68,Completed,None,5.0,5.0,New,Cash,6,Thursday,False,1,0
B23393,C7989,P594,Pune,Cleaning,2026-06-18 10:17:57.451098,2-4 PM,783,1.31,7.7,127,Completed,None,5.0,4.6,Returning,Cash,6,Thursday,False,1,0
B23394,C2956,P838,Hyderabad,Cleaning,2026-06-18 10:28:19.555982,12-2 PM,627,2.55,14.5,70,Completed,None,4.7,4.4,Returning,UPI,6,Thursday,False,1,0
B23395,C4860,P866,Delhi,Cleaning,2026-06-18 10:38:41.660866,6-8 PM,890,0.92,12.6,82,Completed,None,4.3,4.0,Returning,UPI,6,Thursday,False,1,0
B23396,C3775,P893,Delhi,Appliance Repair,2026-06-18 10:49:03.765750,2-4 PM,1088,7.73,9.0,91,Completed,None,4.1,4.4,New,Debit Card,6,Thursday,False,1,0
B23397,C2768,P847,Bengaluru,Cleaning,2026-06-18 10:59:25.870634,12-2 PM,578,3.07,10.4,147,Completed,None,4.6,4.4,Returning,Debit Card,6,Thursday,False,1,0
B23398,C7226,P954,Nagpur,Salon,2026-06-18 11:09:47.975519,12-2 PM,899,2.7,5.0,102,Completed,None,4.9,4.9,New,Debit Card,6,Thursday,False,1,0
B23399,C7621,P453,Mumbai,AC Repair,2026-06-18 11:20:10.080403,10-12 PM,1270,0.95,7.3,91,Completed,None,4.9,4.5,Returning,Debit Card,6,Thursday,False,1,0
B23400,C1782,P795,Bengaluru,AC Repair,2026-06-18 11:30:32.185287,8-10 AM,1366,4.2,8.4,140,Cancelled,Distance Too Far,,3.5,New,Credit Card,6,Thursday,False,0,1
B23401,C8820,P298,Pune,Cleaning,2026-06-18 11:40:54.290171,6-8 PM,520,2.81,12.2,93,Completed,None,4.4,4.4,New,UPI,6,Thursday,False,1,0
B23402,C1140,P814,Bengaluru,Appliance Repair,2026-06-18 11:51:16.395055,6-8 PM,1092,5.46,11.2,151,Completed,None,4.3,4.4,New,Credit Card,6,Thursday,False,1,0
B23403,C1719,P534,Delhi,Salon,2026-06-18 12:01:38.499939,6-8 PM,1005,2.92,16.4,80,Cancelled,Long Response Time,,5.0,Returning,UPI,6,Thursday,False,0,1
B23404,C2650,P235,Pune,Appliance Repair,2026-06-18 12:12:00.604824,10-12 PM,1019,2.09,7.3,169,Completed,None,5.0,4.0,Returning,Credit Card,6,Thursday,False,1,0
B23405,C8885,P387,Pune,Salon,2026-06-18 12:22:22.709708,8-10 PM,1055,6.57,14.2,111,Completed,None,4.5,4.3,New,UPI,6,Thursday,False,1,0
B23406,C4573,P901,Hyderabad,Cleaning,2026-06-18 12:32:44.814592,12-2 PM,481,6.34,10.7,133,Completed,None,5.0,4.5,New,UPI,6,Thursday,False,1,0
B23407,C2015,P757,Nagpur,Appliance Repair,2026-06-18 12:43:06.919476,8-10 PM,964,0.5,11.1,119,Completed,None,4.7,4.3,Returning,UPI,6,Thursday,False,1,0
B23408,C5383,P818,Pune,AC Repair,2026-06-18 12:53:29.024360,12-2 PM,1088,5.95,5.8,130,Completed,None,3.9,4.8,Returning,UPI,6,Thursday,False,1,0
B23409,C9534,P666,Mumbai,Appliance Repair,2026-06-18 13:03:51.129245,8-10 AM,998,3.13,7.2,121,Completed,None,4.6,4.5,New,UPI,6,Thursday,False,1,0
B23410,C7292,P910,Bengaluru,Electrician,2026-06-18 13:14:13.234129,4-6 PM,615,2.71,12.7,74,Cancelled,Slot Not Available,,4.5,New,Debit Card,6,Thursday,False,0,1
B23411,C7353,P507,Hyderabad,Cleaning,2026-06-18 13:24:35.339013,4-6 PM,719,1.47,11.8,105,Completed,None,4.5,4.2,Returning,UPI,6,Thursday,False,1,0
B23412,C4120,P861,Mumbai,Electrician,2026-06-18 13:34:57.443897,8-10 PM,413,3.58,7.3,113,Completed,None,5.0,4.4,New,UPI,6,Thursday,False,1,0
B23413,C2823,P886,Hyderabad,Cleaning,2026-06-18 13:45:19.548781,4-6 PM,851,7.6,15.5,61,Completed,None,4.1,4.7,Returning,UPI,6,Thursday,False,1,0
B23414,C5426,P816,Mumbai,AC Repair,2026-06-18 13:55:41.653666,6-8 PM,1230,3.75,12.0,117,Rescheduled,None,,4.2,New,UPI,6,Thursday,False,0,0
B23415,C1010,P924,Bengaluru,Salon,2026-06-18 14:06:03.758550,6-8 PM,873,3.42,13.2,89,Completed,None,4.5,4.2,Returning,UPI,6,Thursday,False,1,0
B23416,C5604,P803,Pune,Salon,2026-06-18 14:16:25.863434,2-4 PM,771,0.64,7.1,67,Completed,None,3.9,4.2,Returning,Cash,6,Thursday,False,1,0
B23417,C9813,P435,Mumbai,Electrician,2026-06-18 14:26:47.968318,8-10 PM,749,5.71,14.3,65,Cancelled,Slot Not Available,,4.5,Returning,UPI,6,Thursday,False,0,1
B23418,C1900,P101,Hyderabad,Plumbing,2026-06-18 14:37:10.073202,6-8 PM,907,15.0,20.1,106,Completed,None,3.6,5.0,Returning,UPI,6,Thursday,False,1,0
B23419,C4747,P284,Mumbai,AC Repair,2026-06-18 14:47:32.178087,10-12 PM,1458,6.2,8.7,82,Completed,None,3.9,3.6,Returning,UPI,6,Thursday,False,1,0
B23420,C2471,P773,Nagpur,Cleaning,2026-06-18 14:57:54.282971,12-2 PM,728,6.61,10.8,107,Completed,None,4.7,3.9,Returning,UPI,6,Thursday,False,1,0
B23421,C7861,P660,Bengaluru,Cleaning,2026-06-18 15:08:16.387855,10-12 PM,827,5.06,10.2,70,Completed,None,5.0,4.7,Returning,UPI,6,Thursday,False,1,0
B23422,C4103,P701,Mumbai,Electrician,2026-06-18 15:18:38.492739,4-6 PM,662,2.36,16.5,63,Completed,None,3.8,4.8,Returning,UPI,6,Thursday,False,1,0
B23423,C9518,P537,Pune,Appliance Repair,2026-06-18 15:29:00.597623,10-12 PM,899,2.98,5.3,128,Completed,None,4.7,5.0,New,UPI,6,Thursday,False,1,0
B23424,C1073,P862,Hyderabad,Electrician,2026-06-18 15:39:22.702508,8-10 PM,680,2.85,13.5,54,Completed,None,4.6,4.7,New,UPI,6,Thursday,False,1,0
B23425,C1250,P121,Bengaluru,Cleaning,2026-06-18 15:49:44.807392,8-10 PM,843,0.96,8.7,81,Cancelled,Slot Not Available,,5.0,Returning,Cash,6,Thursday,False,0,1
B23426,C3497,P311,Mumbai,Cleaning,2026-06-18 16:00:06.912276,6-8 PM,487,1.46,9.3,65,Completed,None,4.7,5.0,New,UPI,6,Thursday,False,1,0
B23427,C5628,P576,Hyderabad,Plumbing,2026-06-18 16:10:29.017160,6-8 PM,535,5.28,12.1,78,Completed,None,4.5,4.8,Returning,Debit Card,6,Thursday,False,1,0
B23428,C9487,P565,Nagpur,Plumbing,2026-06-18 16:20:51.122044,6-8 PM,544,2.22,11.6,102,Completed,None,4.2,4.4,Returning,UPI,6,Thursday,False,1,0
B23429,C1297,P333,Delhi,Plumbing,2026-06-18 16:31:13.226929,10-12 PM,725,2.17,8.3,63,Completed,None,4.6,3.4,Returning,UPI,6,Thursday,False,1,0
B23430,C9493,P271,Pune,Appliance Repair,2026-06-18 16:41:35.331813,8-10 AM,832,3.18,11.0,63,Completed,None,4.8,4.8,Returning,UPI,6,Thursday,False,1,0
B23431,C9776,P702,Pune,Salon,2026-06-18 16:51:57.436697,6-8 PM,864,5.69,14.7,45,Completed,None,4.2,4.0,Returning,Credit Card,6,Thursday,False,1,0
B23432,C7517,P774,Mumbai,Cleaning,2026-06-18 17:02:19.541581,12-2 PM,705,1.41,5.2,142,Completed,None,5.0,4.6,Returning,Cash,6,Thursday,False,1,0
B23433,C2634,P896,Bengaluru,Appliance Repair,2026-06-18 17:12:41.646465,4-6 PM,909,2.38,9.6,141,Completed,None,4.1,4.4,Returning,UPI,6,Thursday,False,1,0
B23434,C6005,P617,Bengaluru,Electrician,2026-06-18 17:23:03.751350,4-6 PM,659,1.79,12.8,107,Completed,None,5.0,4.5,Returning,UPI,6,Thursday,False,1,0
B23435,C7029,P343,Nagpur,Electrician,2026-06-18 17:33:25.856234,6-8 PM,705,1.84,11.1,44,Completed,None,4.3,4.8,New,UPI,6,Thursday,False,1,0
B23436,C9244,P520,Pune,Salon,2026-06-18 17:43:47.961118,10-12 PM,667,2.63,9.2,96,Cancelled,Price Too High,,4.2,New,Debit Card,6,Thursday,False,0,1
B23437,C6615,P478,Bengaluru,Plumbing,2026-06-18 17:54:10.066002,8-10 PM,571,4.28,11.4,105,Completed,None,4.4,5.0,Returning,Debit Card,6,Thursday,False,1,0
B23438,C3844,P572,Hyderabad,Electrician,2026-06-18 18:04:32.170886,12-2 PM,646,7.81,8.7,96,Completed,None,4.5,4.3,Returning,UPI,6,Thursday,False,1,0
B23439,C6623,P440,Bengaluru,Plumbing,2026-06-18 18:14:54.275771,8-10 PM,832,1.52,15.2,75,Completed,None,4.3,4.6,Returning,UPI,6,Thursday,False,1,0
B23440,C5590,P770,Pune,Electrician,2026-06-18 18:25:16.380655,10-12 PM,646,5.15,9.7,91,Rescheduled,None,,4.0,New,UPI,6,Thursday,False,0,0
B23441,C5948,P222,Mumbai,Plumbing,2026-06-18 18:35:38.485539,10-12 PM,648,2.07,6.4,138,Completed,None,4.0,3.8,Returning,UPI,6,Thursday,False,1,0
B23442,C6190,P971,Bengaluru,Appliance Repair,2026-06-18 18:46:00.590423,4-6 PM,853,12.14,14.9,87,Cancelled,Distance Too Far,,4.1,Returning,Debit Card,6,Thursday,False,0,1
B23443,C8884,P533,Nagpur,AC Repair,2026-06-18 18:56:22.695307,8-10 PM,1253,0.95,7.4,68,Completed,None,4.4,4.5,New,Credit Card,6,Thursday,False,1,0
B23444,C7332,P287,Bengaluru,Cleaning,2026-06-18 19:06:44.800192,2-4 PM,730,3.92,8.1,146,Completed,None,4.3,4.3,Returning,UPI,6,Thursday,False,1,0
B23445,C1662,P113,Mumbai,Cleaning,2026-06-18 19:17:06.905076,8-10 AM,841,6.62,9.0,82,Completed,None,4.9,4.8,Returning,UPI,6,Thursday,False,1,0
B23446,C9199,P169,Mumbai,Appliance Repair,2026-06-18 19:27:29.009960,6-8 PM,1082,0.53,8.5,80,Completed,None,4.4,4.3,Returning,Credit Card,6,Thursday,False,1,0
B23447,C7475,P750,Bengaluru,AC Repair,2026-06-18 19:37:51.114844,2-4 PM,1133,1.67,5.6,123,Cancelled,Professional Unavailable,,4.5,Returning,Debit Card,6,Thursday,False,0,1
B23448,C4087,P510,Bengaluru,Cleaning,2026-06-18 19:48:13.219728,2-4 PM,918,6.15,12.8,120,Cancelled,Price Too High,,4.6,Returning,UPI,6,Thursday,False,0,1
B23449,C5761,P969,Hyderabad,Cleaning,2026-06-18 19:58:35.324612,10-12 PM,697,4.35,6.6,89,Completed,None,4.6,4.1,Returning,UPI,6,Thursday,False,1,0
B23450,C1668,P936,Mumbai,Cleaning,2026-06-18 20:08:57.429497,10-12 PM,685,3.53,10.6,67,Completed,None,4.4,4.1,Returning,UPI,6,Thursday,False,1,0
B23451,C4620,P690,Bengaluru,Salon,2026-06-18 20:19:19.534381,4-6 PM,1029,2.67,15.7,95,Completed,None,4.4,5.0,Returning,Cash,6,Thursday,False,1,0
B23452,C1160,P905,Pune,Appliance Repair,2026-06-18 20:29:41.639265,2-4 PM,1020,3.15,5.5,140,Completed,None,4.5,4.9,Returning,Cash,6,Thursday,False,1,0
B23453,C7460,P417,Bengaluru,Salon,2026-06-18 20:40:03.744149,10-12 PM,892,5.44,12.2,88,Completed,None,4.1,4.3,New,UPI,6,Thursday,False,1,0
B23454,C1017,P536,Nagpur,Salon,2026-06-18 20:50:25.849033,8-10 PM,864,11.77,16.9,96,Cancelled,Long Response Time,,4.6,New,Debit Card,6,Thursday,False,0,1
B23455,C3533,P691,Nagpur,Plumbing,2026-06-18 21:00:47.953918,8-10 AM,540,2.86,4.4,104,Completed,None,4.4,4.9,Returning,Credit Card,6,Thursday,False,1,0
B23456,C7510,P245,Pune,Plumbing,2026-06-18 21:11:10.058802,8-10 AM,696,4.02,10.5,59,Completed,None,5.0,4.0,Returning,UPI,6,Thursday,False,1,0
B23457,C5446,P984,Bengaluru,Appliance Repair,2026-06-18 21:21:32.163686,8-10 PM,931,0.74,11.2,137,Completed,None,5.0,5.0,Returning,Credit Card,6,Thursday,False,1,0
B23458,C6554,P836,Bengaluru,Electrician,2026-06-18 21:31:54.268570,10-12 PM,505,6.11,5.5,96,Completed,None,4.9,4.9,New,UPI,6,Thursday,False,1,0
B23459,C3918,P326,Delhi,Cleaning,2026-06-18 21:42:16.373454,8-10 AM,721,12.48,10.5,85,Completed,None,5.0,4.2,New,Cash,6,Thursday,False,1,0
B23460,C1315,P481,Mumbai,Appliance Repair,2026-06-18 21:52:38.478339,2-4 PM,973,3.81,7.2,179,Completed,None,4.6,5.0,Returning,Credit Card,6,Thursday,False,1,0
B23461,C5832,P279,Mumbai,Electrician,2026-06-18 22:03:00.583223,10-12 PM,730,2.46,10.7,119,Cancelled,Customer Changed Mind,,3.8,New,UPI,6,Thursday,False,0,1
B23462,C3211,P635,Pune,Salon,2026-06-18 22:13:22.688107,6-8 PM,1111,0.54,10.8,99,Completed,None,4.7,3.8,Returning,UPI,6,Thursday,False,1,0
B23463,C8069,P198,Delhi,Salon,2026-06-18 22:23:44.792991,12-2 PM,793,3.11,10.4,73,Completed,None,5.0,5.0,Returning,UPI,6,Thursday,False,1,0
B23464,C9511,P490,Nagpur,Appliance Repair,2026-06-18 22:34:06.897875,6-8 PM,971,2.6,8.8,90,Cancelled,Slot Not Available,,4.5,Returning,Debit Card,6,Thursday,False,0,1
B23465,C6133,P369,Mumbai,Cleaning,2026-06-18 22:44:29.002760,4-6 PM,665,3.08,7.1,73,Completed,None,4.8,3.8,Returning,Credit Card,6,Thursday,False,1,0
B23466,C7422,P193,Pune,Salon,2026-06-18 22:54:51.107644,6-8 PM,859,6.01,13.4,62,Completed,None,4.4,4.5,New,UPI,6,Thursday,False,1,0
B23467,C5527,P891,Delhi,Salon,2026-06-18 23:05:13.212528,4-6 PM,876,6.18,10.2,117,Completed,None,4.5,4.2,Returning,UPI,6,Thursday,False,1,0
B23468,C3715,P562,Bengaluru,Plumbing,2026-06-18 23:15:35.317412,6-8 PM,662,11.25,11.8,112,Completed,None,4.6,4.3,Returning,UPI,6,Thursday,False,1,0
B23469,C9825,P880,Delhi,AC Repair,2026-06-18 23:25:57.422296,2-4 PM,1183,3.36,9.8,99,Completed,None,5.0,4.2,New,UPI,6,Thursday,False,1,0
B23470,C7665,P758,Nagpur,Salon,2026-06-18 23:36:19.527181,2-4 PM,726,7.26,10.6,120,Completed,None,4.3,4.8,Returning,UPI,6,Thursday,False,1,0
B23471,C8107,P384,Bengaluru,Salon,2026-06-18 23:46:41.632065,2-4 PM,776,3.69,14.9,69,Cancelled,Professional Unavailable,,4.0,Returning,UPI,6,Thursday,False,0,1
B23472,C6132,P121,Bengaluru,Cleaning,2026-06-18 23:57:03.736949,6-8 PM,747,15.0,15.0,73,Completed,None,4.5,3.7,New,Debit Card,6,Thursday,False,1,0
B23473,C9864,P101,Nagpur,AC Repair,2026-06-19 00:07:25.841833,2-4 PM,1131,9.23,6.2,62,Completed,None,4.7,4.4,Returning,Credit Card,6,Friday,False,1,0
B23474,C9662,P202,Mumbai,Salon,2026-06-19 00:17:47.946717,12-2 PM,829,7.1,8.0,71,Completed,None,4.7,4.5,Returning,UPI,6,Friday,False,1,0
B23475,C7782,P135,Nagpur,Salon,2026-06-19 00:28:10.051602,6-8 PM,933,3.11,15.2,72,Completed,None,4.8,4.5,New,Credit Card,6,Friday,False,1,0
B23476,C3607,P905,Bengaluru,Cleaning,2026-06-19 00:38:32.156486,2-4 PM,769,2.41,9.3,78,Completed,None,3.9,4.5,Returning,Cash,6,Friday,False,1,0
B23477,C4332,P373,Pune,AC Repair,2026-06-19 00:48:54.261370,2-4 PM,1516,4.15,6.6,117,Completed,None,4.4,4.0,Returning,Credit Card,6,Friday,False,1,0
B23478,C5697,P150,Pune,Plumbing,2026-06-19 00:59:16.366254,8-10 AM,600,3.4,8.6,85,Rescheduled,None,,3.7,Returning,UPI,6,Friday,False,0,0
B23479,C7745,P242,Nagpur,Appliance Repair,2026-06-19 01:09:38.471138,12-2 PM,1174,2.49,8.6,138,Completed,None,4.1,4.2,Returning,Debit Card,6,Friday,False,1,0
B23480,C6634,P995,Mumbai,Cleaning,2026-06-19 01:20:00.576023,6-8 PM,832,3.58,15.4,88,Cancelled,Long Response Time,,4.3,Returning,Debit Card,6,Friday,False,0,1
B23481,C7260,P582,Nagpur,Appliance Repair,2026-06-19 01:30:22.680907,4-6 PM,778,1.76,9.5,72,Completed,None,4.7,4.7,New,UPI,6,Friday,False,1,0
B23482,C2185,P116,Delhi,Salon,2026-06-19 01:40:44.785791,10-12 PM,1070,6.97,13.5,100,Completed,None,4.5,4.5,New,UPI,6,Friday,False,1,0
B23483,C7995,P979,Nagpur,Electrician,2026-06-19 01:51:06.890675,2-4 PM,583,1.3,8.6,63,Completed,None,4.9,4.1,New,Debit Card,6,Friday,False,1,0
B23484,C7109,P688,Nagpur,Appliance Repair,2026-06-19 02:01:28.995559,8-10 PM,824,2.72,11.7,62,Completed,None,4.4,4.3,Returning,Debit Card,6,Friday,False,1,0
B23485,C7441,P377,Bengaluru,Appliance Repair,2026-06-19 02:11:51.100444,12-2 PM,1097,1.21,4.2,175,Completed,None,5.0,4.6,Returning,Credit Card,6,Friday,False,1,0
B23486,C1915,P734,Hyderabad,Salon,2026-06-19 02:22:13.205328,6-8 PM,1169,3.29,10.1,118,Completed,None,4.2,4.2,Returning,UPI,6,Friday,False,1,0
B23487,C8464,P537,Hyderabad,Salon,2026-06-19 02:32:35.310212,4-6 PM,797,2.59,10.3,84,Completed,None,4.8,4.1,New,UPI,6,Friday,False,1,0
B23488,C2617,P535,Nagpur,AC Repair,2026-06-19 02:42:57.415096,12-2 PM,1217,2.02,6.8,165,Completed,None,5.0,4.8,New,Debit Card,6,Friday,False,1,0
B23489,C3425,P483,Pune,AC Repair,2026-06-19 02:53:19.519980,8-10 PM,1279,6.68,14.3,150,Completed,None,4.1,3.9,Returning,UPI,6,Friday,False,1,0
B23490,C1425,P957,Bengaluru,Plumbing,2026-06-19 03:03:41.624864,6-8 PM,513,3.38,10.4,93,Completed,None,5.0,4.7,Returning,UPI,6,Friday,False,1,0
B23491,C2787,P785,Nagpur,Plumbing,2026-06-19 03:14:03.729749,12-2 PM,530,4.07,9.4,150,Completed,None,3.9,4.3,Returning,UPI,6,Friday,False,1,0
B23492,C3584,P231,Bengaluru,Cleaning,2026-06-19 03:24:25.834633,10-12 PM,800,3.26,6.9,85,Completed,None,4.8,4.6,Returning,Debit Card,6,Friday,False,1,0
B23493,C5648,P362,Mumbai,Plumbing,2026-06-19 03:34:47.939517,6-8 PM,703,1.23,7.8,75,Cancelled,Slot Not Available,,4.6,Returning,UPI,6,Friday,False,0,1
B23494,C1168,P493,Bengaluru,Cleaning,2026-06-19 03:45:10.044401,4-6 PM,868,2.93,11.6,118,Completed,None,4.6,5.0,Returning,UPI,6,Friday,False,1,0
B23495,C1514,P882,Hyderabad,Electrician,2026-06-19 03:55:32.149285,8-10 AM,740,4.33,8.4,80,Completed,None,4.7,4.3,Returning,Debit Card,6,Friday,False,1,0
B23496,C4435,P307,Pune,Appliance Repair,2026-06-19 04:05:54.254170,2-4 PM,1016,0.5,9.9,163,Completed,None,4.7,5.0,Returning,Credit Card,6,Friday,False,1,0
B23497,C5525,P907,Bengaluru,Electrician,2026-06-19 04:16:16.359054,2-4 PM,614,1.04,1.4,93,Completed,None,5.0,5.0,New,Debit Card,6,Friday,False,1,0
B23498,C3616,P325,Mumbai,Plumbing,2026-06-19 04:26:38.463938,6-8 PM,709,5.08,12.6,123,Completed,None,4.4,4.7,Returning,Credit Card,6,Friday,False,1,0
B23499,C9882,P800,Mumbai,Cleaning,2026-06-19 04:37:00.568822,12-2 PM,577,2.77,4.5,143,Completed,None,4.3,3.7,New,Debit Card,6,Friday,False,1,0
B23500,C4204,P564,Bengaluru,Cleaning,2026-06-19 04:47:22.673706,2-4 PM,614,3.65,6.3,120,Completed,None,4.9,4.7,Returning,UPI,6,Friday,False,1,0
B23501,C8765,P457,Hyderabad,Salon,2026-06-19 04:57:44.778591,8-10 AM,781,0.85,7.9,112,Completed,None,4.2,4.2,New,UPI,6,Friday,False,1,0
B23502,C9544,P243,Delhi,Appliance Repair,2026-06-19 05:08:06.883475,10-12 PM,822,5.09,10.2,152,Completed,None,4.9,4.1,New,UPI,6,Friday,False,1,0
B23503,C2117,P453,Bengaluru,Salon,2026-06-19 05:18:28.988359,6-8 PM,864,10.3,16.2,52,Completed,None,4.2,4.5,Returning,Debit Card,6,Friday,False,1,0
B23504,C2405,P350,Mumbai,Electrician,2026-06-19 05:28:51.093243,4-6 PM,702,1.6,7.3,117,Completed,None,4.9,5.0,Returning,Credit Card,6,Friday,False,1,0
B23505,C6414,P475,Mumbai,Cleaning,2026-06-19 05:39:13.198127,2-4 PM,492,0.5,11.0,65,Completed,None,4.7,4.9,Returning,Debit Card,6,Friday,False,1,0
B23506,C7341,P344,Delhi,Plumbing,2026-06-19 05:49:35.303012,12-2 PM,654,8.69,8.8,140,Cancelled,Distance Too Far,,3.2,New,UPI,6,Friday,False,0,1
B23507,C5174,P117,Pune,Electrician,2026-06-19 05:59:57.407896,8-10 PM,664,0.5,11.4,106,Completed,None,4.4,4.3,Returning,UPI,6,Friday,False,1,0
B23508,C1677,P814,Bengaluru,AC Repair,2026-06-19 06:10:19.512780,2-4 PM,1196,2.65,10.2,85,Completed,None,4.7,3.6,Returning,UPI,6,Friday,False,1,0
B23509,C9742,P815,Mumbai,Electrician,2026-06-19 06:20:41.617664,4-6 PM,659,3.23,13.6,51,Completed,None,4.3,4.5,Returning,UPI,6,Friday,False,1,0
B23510,C1213,P584,Bengaluru,Electrician,2026-06-19 06:31:03.722548,8-10 PM,406,5.53,7.8,96,Completed,None,4.3,4.8,New,Cash,6,Friday,False,1,0
B23511,C2666,P101,Pune,AC Repair,2026-06-19 06:41:25.827433,6-8 PM,1184,3.65,11.2,103,Completed,None,4.0,4.1,Returning,Credit Card,6,Friday,False,1,0
